title = 'U_plus_two-layer_mixing_model.dat'
variables = 'U+/U+max' 'y+/R+' 'y+' 'U+'  'normalized_Reynolds_Shear_Stress' 
zone i=10620 f=point
3.402338e-01	 9.124259e-03	 9.700000e+00	 8.028745e+00	 4.903073e-01	
3.425105e-01	 9.218324e-03	 9.800000e+00	 8.082471e+00	 4.972797e-01	
3.447615e-01	 9.312388e-03	 9.900000e+00	 8.135588e+00	 5.041597e-01	
3.469869e-01	 9.406453e-03	 1.000000e+01	 8.188103e+00	 5.109475e-01	
3.491872e-01	 9.500517e-03	 1.010000e+01	 8.240024e+00	 5.176432e-01	
3.513626e-01	 9.594582e-03	 1.020000e+01	 8.291360e+00	 5.242469e-01	
3.535135e-01	 9.688646e-03	 1.030000e+01	 8.342117e+00	 5.307590e-01	
3.556403e-01	 9.782711e-03	 1.040000e+01	 8.392304e+00	 5.371799e-01	
3.577432e-01	 9.876775e-03	 1.050000e+01	 8.441927e+00	 5.435101e-01	
3.598225e-01	 9.970840e-03	 1.060000e+01	 8.490995e+00	 5.497500e-01	
3.618787e-01	 1.006490e-02	 1.070000e+01	 8.539515e+00	 5.559004e-01	
3.639119e-01	 1.015897e-02	 1.080000e+01	 8.587495e+00	 5.619619e-01	
3.659226e-01	 1.025303e-02	 1.090000e+01	 8.634941e+00	 5.679352e-01	
3.679109e-01	 1.034710e-02	 1.100000e+01	 8.681863e+00	 5.738211e-01	
3.698774e-01	 1.044116e-02	 1.110000e+01	 8.728266e+00	 5.796204e-01	
3.718221e-01	 1.053523e-02	 1.120000e+01	 8.774158e+00	 5.853341e-01	
3.737456e-01	 1.062929e-02	 1.130000e+01	 8.819547e+00	 5.909629e-01	
3.756480e-01	 1.072336e-02	 1.140000e+01	 8.864439e+00	 5.965078e-01	
3.775296e-01	 1.081742e-02	 1.150000e+01	 8.908842e+00	 6.019698e-01	
3.793909e-01	 1.091149e-02	 1.160000e+01	 8.952763e+00	 6.073498e-01	
3.812319e-01	 1.100555e-02	 1.170000e+01	 8.996208e+00	 6.126489e-01	
3.830531e-01	 1.109961e-02	 1.180000e+01	 9.039184e+00	 6.178680e-01	
3.848548e-01	 1.119368e-02	 1.190000e+01	 9.081698e+00	 6.230082e-01	
3.866371e-01	 1.128774e-02	 1.200000e+01	 9.123758e+00	 6.280706e-01	
3.884004e-01	 1.138181e-02	 1.210000e+01	 9.165368e+00	 6.330561e-01	
3.901450e-01	 1.147587e-02	 1.220000e+01	 9.206536e+00	 6.379659e-01	
3.918711e-01	 1.156994e-02	 1.230000e+01	 9.247269e+00	 6.428009e-01	
3.935791e-01	 1.166400e-02	 1.240000e+01	 9.287572e+00	 6.475624e-01	
3.952691e-01	 1.175807e-02	 1.250000e+01	 9.327452e+00	 6.522513e-01	
3.969414e-01	 1.185213e-02	 1.260000e+01	 9.366916e+00	 6.568686e-01	
3.985963e-01	 1.194620e-02	 1.270000e+01	 9.405968e+00	 6.614156e-01	
4.002341e-01	 1.204026e-02	 1.280000e+01	 9.444615e+00	 6.658932e-01	
4.018549e-01	 1.213432e-02	 1.290000e+01	 9.482863e+00	 6.703025e-01	
4.034591e-01	 1.222839e-02	 1.300000e+01	 9.520718e+00	 6.746446e-01	
4.050468e-01	 1.232245e-02	 1.310000e+01	 9.558186e+00	 6.789205e-01	
4.066184e-01	 1.241652e-02	 1.320000e+01	 9.595272e+00	 6.831312e-01	
4.081741e-01	 1.251058e-02	 1.330000e+01	 9.631981e+00	 6.872778e-01	
4.097140e-01	 1.260465e-02	 1.340000e+01	 9.668320e+00	 6.913613e-01	
4.112384e-01	 1.269871e-02	 1.350000e+01	 9.704293e+00	 6.953827e-01	
4.127476e-01	 1.279278e-02	 1.360000e+01	 9.739906e+00	 6.993430e-01	
4.142417e-01	 1.288684e-02	 1.370000e+01	 9.775164e+00	 7.032433e-01	
4.157210e-01	 1.298090e-02	 1.380000e+01	 9.810072e+00	 7.070845e-01	
4.171857e-01	 1.307497e-02	 1.390000e+01	 9.844636e+00	 7.108675e-01	
4.186360e-01	 1.316903e-02	 1.400000e+01	 9.878860e+00	 7.145934e-01	
4.200722e-01	 1.326310e-02	 1.410000e+01	 9.912749e+00	 7.182631e-01	
4.214943e-01	 1.335716e-02	 1.420000e+01	 9.946308e+00	 7.218775e-01	
4.229026e-01	 1.345123e-02	 1.430000e+01	 9.979542e+00	 7.254376e-01	
4.242974e-01	 1.354529e-02	 1.440000e+01	 1.001246e+01	 7.289442e-01	
